query_id,query_articleType,query_path,rank,retrieved_id,retrieved_articleType,retrieved_path,distance
10172,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/10172.jpg,4,22173,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22173.jpg,0.046993148
10172,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/10172.jpg,5,17668,Flats,./A2_FashionDataset/FashionDataset/train/images_train/17668.jpg,0.04739169
38439,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38439.jpg,1,36051,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/36051.jpg,0.0047433805
38439,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38439.jpg,2,10321,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/10321.jpg,0.0138665205
38439,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38439.jpg,3,36052,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/36052.jpg,0.020438794
38439,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38439.jpg,4,28442,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/28442.jpg,0.022249565
38439,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38439.jpg,5,16768,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/16768.jpg,0.025025316
20583,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20583.jpg,1,33419,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/33419.jpg,0.016530776
20583,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20583.jpg,2,12416,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/12416.jpg,0.05392136
20583,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20583.jpg,3,20481,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20481.jpg,0.055032544
20583,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20583.jpg,4,25307,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/25307.jpg,0.056440827
20583,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20583.jpg,5,24617,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/24617.jpg,0.05689112
44721,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/44721.jpg,1,22502,Heels,./A2_FashionDataset/FashionDataset/train/images_train/22502.jpg,0.024341488
44721,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/44721.jpg,2,40748,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40748.jpg,0.02922633
44721,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/44721.jpg,3,44188,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/44188.jpg,0.03557147
44721,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/44721.jpg,4,21470,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/21470.jpg,0.038365833
44721,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/44721.jpg,5,5646,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/5646.jpg,0.041697815
16161,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/16161.jpg,1,40689,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/40689.jpg,0.0026410213
16161,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/16161.jpg,2,45576,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/45576.jpg,0.002710123
16161,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/16161.jpg,3,22143,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22143.jpg,0.0041432856
16161,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/16161.jpg,4,2640,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/2640.jpg,0.0044150352
16161,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/16161.jpg,5,2638,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/2638.jpg,0.004415043
13702,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13702.jpg,1,13381,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13381.jpg,0.0025348398
13702,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13702.jpg,2,22978,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22978.jpg,0.012667827
13702,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13702.jpg,3,15717,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/15717.jpg,0.014171772
13702,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13702.jpg,4,34849,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/34849.jpg,0.014918912
13702,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13702.jpg,5,18417,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/18417.jpg,0.015666623
17592,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17592.jpg,1,29955,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29955.jpg,0.0071444474
17592,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17592.jpg,2,16867,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/16867.jpg,0.008097786
17592,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17592.jpg,3,21299,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/21299.jpg,0.010235282
17592,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17592.jpg,4,29962,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29962.jpg,0.010602157
17592,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17592.jpg,5,29957,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29957.jpg,0.01124759
30756,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30756.jpg,1,19084,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/19084.jpg,0.007110449
30756,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30756.jpg,2,11553,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/11553.jpg,0.008354504
30756,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30756.jpg,3,30744,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30744.jpg,0.008527972
30756,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30756.jpg,4,28699,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28699.jpg,0.009395345
30756,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30756.jpg,5,23325,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23325.jpg,0.00963076
30526,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30526.jpg,1,39532,Bra,./A2_FashionDataset/FashionDataset/train/images_train/39532.jpg,0.047036182
30526,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30526.jpg,2,51187,Bra,./A2_FashionDataset/FashionDataset/train/images_train/51187.jpg,0.05839801
30526,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30526.jpg,3,51004,Bra,./A2_FashionDataset/FashionDataset/train/images_train/51004.jpg,0.06529055
30526,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30526.jpg,4,51048,Bra,./A2_FashionDataset/FashionDataset/train/images_train/51048.jpg,0.06770897
30526,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30526.jpg,5,27145,Bra,./A2_FashionDataset/FashionDataset/train/images_train/27145.jpg,0.072570354
35994,Capris,./A2_FashionDataset/FashionDataset/train/images_train/35994.jpg,1,27000,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/27000.jpg,0.030399818
35994,Capris,./A2_FashionDataset/FashionDataset/train/images_train/35994.jpg,2,27015,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/27015.jpg,0.04106491
35994,Capris,./A2_FashionDataset/FashionDataset/train/images_train/35994.jpg,3,26995,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/26995.jpg,0.043232
35994,Capris,./A2_FashionDataset/FashionDataset/train/images_train/35994.jpg,4,40071,Tights,./A2_FashionDataset/FashionDataset/train/images_train/40071.jpg,0.052997954
35994,Capris,./A2_FashionDataset/FashionDataset/train/images_train/35994.jpg,5,27025,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/27025.jpg,0.06165449
31820,Watches,./A2_FashionDataset/FashionDataset/train/images_train/31820.jpg,1,46447,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46447.jpg,0.045334376
31820,Watches,./A2_FashionDataset/FashionDataset/train/images_train/31820.jpg,2,23261,Watches,./A2_FashionDataset/FashionDataset/train/images_train/23261.jpg,0.058571007
31820,Watches,./A2_FashionDataset/FashionDataset/train/images_train/31820.jpg,3,45287,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45287.jpg,0.060118534
31820,Watches,./A2_FashionDataset/FashionDataset/train/images_train/31820.jpg,4,45910,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45910.jpg,0.060430482
31820,Watches,./A2_FashionDataset/FashionDataset/train/images_train/31820.jpg,5,37316,Watches,./A2_FashionDataset/FashionDataset/train/images_train/37316.jpg,0.06171935
17189,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/17189.jpg,1,2206,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2206.jpg,0.03923975
17189,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/17189.jpg,2,37804,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/37804.jpg,0.04119876
17189,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/17189.jpg,3,10803,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10803.jpg,0.04504548
17189,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/17189.jpg,4,19733,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/19733.jpg,0.047194093
17189,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/17189.jpg,5,5986,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/5986.jpg,0.04852808
20227,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20227.jpg,1,19331,Jackets,./A2_FashionDataset/FashionDataset/train/images_train/19331.jpg,0.022400811
20227,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20227.jpg,2,11039,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/11039.jpg,0.038276386
20227,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20227.jpg,3,34308,Stoles,./A2_FashionDataset/FashionDataset/train/images_train/34308.jpg,0.040918205
20227,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20227.jpg,4,24166,Kurtis,./A2_FashionDataset/FashionDataset/train/images_train/24166.jpg,0.04527679
20227,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20227.jpg,5,20135,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/20135.jpg,0.048103128
10823,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10823.jpg,1,8613,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8613.jpg,0.003126817
10823,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10823.jpg,2,3079,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3079.jpg,0.0037367654
10823,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10823.jpg,3,44890,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/44890.jpg,0.0038522435
10823,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10823.jpg,4,4247,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4247.jpg,0.004182094
10823,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10823.jpg,5,9944,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9944.jpg,0.004627333
47071,Patiala,./A2_FashionDataset/FashionDataset/train/images_train/47071.jpg,1,9773,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/9773.jpg,0.038853202
47071,Patiala,./A2_FashionDataset/FashionDataset/train/images_train/47071.jpg,2,47063,Patiala,./A2_FashionDataset/FashionDataset/train/images_train/47063.jpg,0.044660352
47071,Patiala,./A2_FashionDataset/FashionDataset/train/images_train/47071.jpg,3,51397,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/51397.jpg,0.04680197
47071,Patiala,./A2_FashionDataset/FashionDataset/train/images_train/47071.jpg,4,46390,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/46390.jpg,0.05368896
47071,Patiala,./A2_FashionDataset/FashionDataset/train/images_train/47071.jpg,5,51377,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/51377.jpg,0.06418862
10992,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10992.jpg,1,34393,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/34393.jpg,0.0003837429
10992,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10992.jpg,2,3100,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3100.jpg,0.0004307386
10992,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10992.jpg,3,7744,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/7744.jpg,0.0006121339
10992,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10992.jpg,4,7352,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/7352.jpg,0.00061552937
10992,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10992.jpg,5,16933,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/16933.jpg,0.00063775247
33602,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33602.jpg,1,33605,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33605.jpg,0.0027968804
33602,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33602.jpg,2,47428,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/47428.jpg,0.006910948
33602,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33602.jpg,3,33608,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33608.jpg,0.009213749
33602,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33602.jpg,4,33604,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33604.jpg,0.010906561
33602,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33602.jpg,5,33364,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33364.jpg,0.012842042
46317,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46317.jpg,1,38006,Watches,./A2_FashionDataset/FashionDataset/train/images_train/38006.jpg,0.006484918
46317,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46317.jpg,2,46460,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46460.jpg,0.0067913905
46317,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46317.jpg,3,28430,Watches,./A2_FashionDataset/FashionDataset/train/images_train/28430.jpg,0.007753062
46317,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46317.jpg,4,10164,Watches,./A2_FashionDataset/FashionDataset/train/images_train/10164.jpg,0.008800561
46317,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46317.jpg,5,11179,Watches,./A2_FashionDataset/FashionDataset/train/images_train/11179.jpg,0.009526767
10404,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10404.jpg,1,28769,Kurtis,./A2_FashionDataset/FashionDataset/train/images_train/28769.jpg,0.11773946
10404,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10404.jpg,2,30945,Kurtis,./A2_FashionDataset/FashionDataset/train/images_train/30945.jpg,0.18349274
10404,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10404.jpg,3,11606,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/11606.jpg,0.19299382
10404,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10404.jpg,4,8455,Tops,./A2_FashionDataset/FashionDataset/train/images_train/8455.jpg,0.1936577
10404,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10404.jpg,5,18284,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/18284.jpg,0.19790414
15645,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/15645.jpg,1,28504,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/28504.jpg,0.035834245
15645,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/15645.jpg,2,12812,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/12812.jpg,0.036724493
15645,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/15645.jpg,3,28514,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/28514.jpg,0.043098636
15645,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/15645.jpg,4,28627,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/28627.jpg,0.046235472
15645,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/15645.jpg,5,28512,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/28512.jpg,0.05247033
46539,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46539.jpg,1,29748,Watches,./A2_FashionDataset/FashionDataset/train/images_train/29748.jpg,0.0043414887
46539,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46539.jpg,2,29913,Watches,./A2_FashionDataset/FashionDataset/train/images_train/29913.jpg,0.006440769
46539,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46539.jpg,3,21683,Watches,./A2_FashionDataset/FashionDataset/train/images_train/21683.jpg,0.006701651
46539,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46539.jpg,4,21671,Watches,./A2_FashionDataset/FashionDataset/train/images_train/21671.jpg,0.0073161833
46539,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46539.jpg,5,41048,Watches,./A2_FashionDataset/FashionDataset/train/images_train/41048.jpg,0.007792587
22759,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22759.jpg,1,30879,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30879.jpg,0.01949992
22759,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22759.jpg,2,6874,Dresses,./A2_FashionDataset/FashionDataset/train/images_train/6874.jpg,0.02706733
22759,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22759.jpg,3,11788,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/11788.jpg,0.034307644
22759,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22759.jpg,4,22772,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22772.jpg,0.0345234
